03/03/2016 19:43:15.381324 ./server:     Creating C150DgmSocket
03/03/2016 19:44:33.032037 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....independence.txt...............................................................................|
03/03/2016 19:44:33.032092 ./server:     Server received TRANSFER packet 27 for file independence.txt

03/03/2016 19:44:33.035772 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.independence.txt.{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:33.035883 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.independence.txt.{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:33.150832 ./server:     C150DgmSocket::read: successful read with len=511 |.O...romeo.txt......................................................................................|
03/03/2016 19:44:33.150895 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.O...romeo.txt......................................................................................|
03/03/2016 19:44:33.150961 ./server:     Server received TRANSFER packet 335 for file romeo.txt

03/03/2016 19:44:33.156818 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......?{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:33.156926 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......?{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:34.035849 ./server:     C150DgmSocket::read: successful read with len=511 |.....independence.txt...............................................................................|
03/03/2016 19:44:34.035914 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....independence.txt...............................................................................|
03/03/2016 19:44:34.035966 ./server:     Server received TRANSFER packet 28 for file independence.txt

03/03/2016 19:44:34.039644 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.independence.txt.{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:34.039813 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.independence.txt.{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:34.157091 ./server:     C150DgmSocket::read: successful read with len=511 |.P...romeo.txt......................................................................................|
03/03/2016 19:44:34.157154 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.P...romeo.txt......................................................................................|
03/03/2016 19:44:34.157206 ./server:     Server received TRANSFER packet 336 for file romeo.txt

03/03/2016 19:44:34.163083 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......?{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:34.163198 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......?{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:35.039847 ./server:     C150DgmSocket::read: successful read with len=511 |.....independence.txt...............................................................................|
03/03/2016 19:44:35.039911 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....independence.txt...............................................................................|
03/03/2016 19:44:35.039963 ./server:     Server received TRANSFER packet 29 for file independence.txt

03/03/2016 19:44:35.044296 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.independence.txt.{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:35.044408 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.independence.txt.{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:35.163841 ./server:     C150DgmSocket::read: successful read with len=511 |.Q...romeo.txt......................................................................................|
03/03/2016 19:44:35.163905 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.Q...romeo.txt......................................................................................|
03/03/2016 19:44:35.163958 ./server:     Server received TRANSFER packet 337 for file romeo.txt

03/03/2016 19:44:35.170534 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......?{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:35.170641 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......?{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:36.044854 ./server:     C150DgmSocket::read: successful read with len=511 |.....independence.txt...............................................................................|
03/03/2016 19:44:36.044918 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....independence.txt...............................................................................|
